owner	method	mangled	evidence	source	note
IVP_Actuator_Suspension	do_simulation_controller		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Vehicle-specific asymmetric impulse algorithm is reconstructed from the neighboring implementation.
IVP_Actuator_Suspension	set_spring_damp_compression		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Short setter reconstructed from the neighboring public implementation.
IVP_Actuator_Suspension	set_max_body_force		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Short setter reconstructed from the neighboring public implementation.
IVP_Attacher_To_Cores	IVP_Attacher_To_Cores		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Public template lifecycle is reconstructed from the neighboring header implementation.
IVP_Attacher_To_Cores	attachment_is_going_to_be_deleted		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Public template callback is reconstructed from the neighboring header implementation.
IVP_Ray_Solver	IVP_Ray_Solver		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Constructor semantics use the neighboring implementation under retained ray-layout evidence.
IVP_Ray_Solver	check_ray_against_compact_ledge_os		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Wrapper and object-space conversion follow the neighboring algorithm.
IVP_Ray_Solver_Min	IVP_Ray_Solver_Min		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Minimum-hit listener setup follows the neighboring implementation.
IVP_Ray_Solver_Min	get_ray_hit		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Short result query follows the neighboring public implementation.
IVP_Ray_Solver_Os	check_ray_against_compact_ledge_os		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The neighboring declaration supplies the source-level IVP_BOOL result contract; Ballance retains the collision body with a void-return code-generation variant.
IVP_Ray_Solver_Os	check_ray_against_compact_ledge_os		retail-body-variant	docs/zh-CN/ivp-retail-differences.md	RVA 0x21AB0 is the exact ledge-intersection body called by retained ledgetree traversal RVA 0x21EE0. Every exit uses RET 4 but EAX is not normalized to IVP_BOOL, so the wrapper invokes it as void and derives true/false from a forwarding hit-listener callback.
IVP_Ray_Solver_Os	check_ray_against_compact_ledge_os		host-test	tests/IvpRetailContactLifecycleTest.cpp	Exact-DLL triangle hit and miss rays validate the recovered Boolean result, callback payload, hit distance and normal while retaining the original Mod listener across the call; a tetrahedron covers the general convex-ledge branch.
IVP_Template_Constraint	set_ballsocket_ws		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Template helper follows the neighboring implementation under retail constructor reads.
IVP_Template_Suspension	IVP_Template_Suspension		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Link-stripped defaults are reconstructed from the neighboring implementation.
IVP_Template_Controller_Golem	IVP_Template_Controller_Golem		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Link-stripped defaults come from the neighboring implementation and are not retail-proven.
IVP_Controller_Golem	IVP_Controller_Golem		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Link-stripped construction and control-state initialization follow the neighboring implementation over the verified Motion/Core ABI.
IVP_Controller_Golem	set_prime_orientation		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Link-stripped orientation target setup follows the neighboring implementation.
IVP_Controller_Golem	set_prime_position		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Link-stripped position target setup follows the neighboring implementation.
IVP_Controller_Golem	~IVP_Controller_Golem		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The derived destructor is intentionally empty before verified Motion/base teardown.
IVP_Template_Constraint_Fixed_Keyframed	IVP_Template_Constraint_Fixed_Keyframed		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The inline no-tail constructor follows the neighboring public declaration.
IVP_Constraint_Fixed_Keyframed	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The 0xE0 field layout matches the imported Ballance UDT and nearby declaration; no class-specific retail body or vtable survives.
IVP_Constraint_Fixed_Keyframed	IVP_Constraint_Fixed_Keyframed		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Link-stripped construction is selectively rebuilt over Ballance-confirmed cache, core and controller-manager ABI.
IVP_Constraint_Fixed_Keyframed	get_environment		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The inline getter returns the environment field at imported offset 0x34.
IVP_Constraint_Fixed_Keyframed	set_prime_orientation_Ros		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Relative-orientation key setup and interpolation state follow the neighboring implementation.
IVP_Constraint_Fixed_Keyframed	set_prime_position_Ros		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Relative-position key setup follows the neighboring implementation.
IVP_Constraint_Fixed_Keyframed	~IVP_Constraint_Fixed_Keyframed		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The derived destructor silently unregisters the dependent controller before base teardown.
IVP_Constraint_Fixed_Keyframed	IVP_Constraint_Fixed_Keyframed		host-test	tests/IvpForceActuatorTest.cpp	Construction captures the initial relative transform, registers both movable cores and announces the controller.
IVP_Constraint_Fixed_Keyframed	get_environment		host-test	tests/IvpForceActuatorTest.cpp	The relative-frame scenario verifies the public environment query.
IVP_Constraint_Fixed_Keyframed	set_prime_orientation_Ros		host-test	tests/IvpForceActuatorTest.cpp	A relative orientation key produces balanced opposite angular impulses.
IVP_Constraint_Fixed_Keyframed	set_prime_position_Ros		host-test	tests/IvpForceActuatorTest.cpp	A reference-space position key closes a world-space separation while conserving linear momentum.
IVP_Constraint_Fixed_Keyframed	~IVP_Constraint_Fixed_Keyframed		host-test	tests/IvpForceActuatorTest.cpp	Both scenarios verify silent unregister and controller base teardown.
IVP_Forcefield	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The imported 0x10 Ballance UDT and nearby declaration agree on both protected base subobjects, the active-core-set pointer and owner flag; no Forcefield-specific retail body or vtable survives.
IVP_Forcefield	~IVP_Forcefield		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The link-stripped dynamic-core-set lifecycle is selectively reconstructed over retail-confirmed listener and independent-controller base ABIs.
IVP_Forcefield	~IVP_Forcefield		host-test	tests/IvpCoreAttachmentLifecycleTest.cpp	Changing-set and owning-set scenarios verify per-core unregister, listener teardown, self-deletion and controller-base destruction.
IVP_Raycast_Car_Axis	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The imported Ballance UDT is one stabilizer float with size 0x04; no class-specific retail body survives.
IVP_Raycast_Car_Wheel	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The imported Ballance UDT fixes the raycast wheel state layout at 0x7C; no class-specific retail body survives.
IVP_Raycast_Car_Wheel_Temp	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The imported Ballance UDT fixes the aligned per-ray temporary state layout at 0x98; no class-specific retail body survives.
IVP_Controller_Raycast_Car_Vector_of_Cores_1	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The imported Ballance UDT and nearby declaration agree on an 0x08 vector base followed by one inline pointer cell, for total size 0x0C.
IVP_Controller_Raycast_Car_Vector_of_Cores_1	IVP_Controller_Raycast_Car_Vector_of_Cores_1		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The source-inline constructor binds capacity one to the pointer cell immediately after the vector base.
IVP_Controller_Raycast_Car_Vector_of_Cores_1	IVP_Controller_Raycast_Car_Vector_of_Cores_1		host-test	tests/IvpCarGeometryTest.cpp	A controlled-core list retains its inline first element and preserves order when the second core moves the vector to engine-managed storage.
IVP_Controller_Raycast_Car	*		layout-ida-only	tools/ivp/Apply-BallanceIvpIdbCorrections.py	The imported Ballance UDT fixes the two base subobjects and all fields through the 0x308 debug block at total size 0x958; no class-specific body or vtable survives in retail code.
IVP_Controller_Raycast_Car	set_powerslide	?set_powerslide@IVP_Controller_Raycast_Car@@UAEXMM@Z	ida-virtual-variant	build-dev/ida-main-raycast-car-vtable-type.log	The neighboring revision overrides a virtual base slot, while the imported Ballance primary vtable omits that slot; the compatibility declaration is deliberately non-virtual.
IVP_Controller_Raycast_Car	do_steering	?do_steering@IVP_Controller_Raycast_Car@@UAEXM_N@Z	ida-virtual-variant	build-dev/ida-main-raycast-car-vtable-type.log	The neighboring revision's two-argument virtual is absent from the imported Ballance primary table, whose steering slot takes one float; this overload remains non-virtual.
IVP_Controller_Raycast_Car	get_booster_time_to_go	?get_booster_time_to_go@IVP_Controller_Raycast_Car@@UAEMXZ	ida-virtual-variant	build-dev/ida-main-raycast-car-vtable-type.log	The neighboring revision overrides a virtual query that is absent from the imported Ballance primary vtable; the source-compatible query does not add a slot.
IVP_Controller_Raycast_Car	IVP_Controller_Raycast_Car		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The link-stripped constructor is selectively reconstructed over the imported 0x958 Ballance layout and retail-confirmed object/controller-manager boundaries.
IVP_Controller_Raycast_Car	~IVP_Controller_Raycast_Car		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The link-stripped destructor silently unregisters the dependent-controller subobject before verified controller-base teardown.
IVP_Controller_Raycast_Car	do_steering_wheel		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Wheel-axis rotation follows the neighboring implementation over the imported wheel layout.
IVP_Controller_Raycast_Car	change_spring_constant		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The public wheel spring setter follows the neighboring implementation.
IVP_Controller_Raycast_Car	change_spring_dampening		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The public rebound-damping setter follows the neighboring implementation.
IVP_Controller_Raycast_Car	change_spring_dampening_compression		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The public compression-damping setter follows the neighboring implementation.
IVP_Controller_Raycast_Car	change_max_body_force		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The neighboring public header defines this revision's operation as an intentional no-op.
IVP_Controller_Raycast_Car	change_spring_pre_tension		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Pretension conversion follows the neighboring implementation and imported wheel geometry fields.
IVP_Controller_Raycast_Car	change_spring_length		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The public spring-length setter follows the neighboring implementation.
IVP_Controller_Raycast_Car	change_stabilizer_constant		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The axle stabilizer setter follows the neighboring implementation.
IVP_Controller_Raycast_Car	change_fast_turn_factor		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The neighboring implementation leaves the obsolete fast-turn control as an intentional no-op.
IVP_Controller_Raycast_Car	change_wheel_torque		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Torque assignment and dependent-controller wakeup follow the neighboring implementation over a retail-confirmed manager call.
IVP_Controller_Raycast_Car	update_body_countertorque		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The neighboring public header defines this revision's operation as an intentional no-op.
IVP_Controller_Raycast_Car	update_throttle		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The neighboring public header defines this revision's operation as an intentional no-op.
IVP_Controller_Raycast_Car	change_body_downforce		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The downforce state setter follows the neighboring implementation; the neighboring simulation body does not consume this field.
IVP_Controller_Raycast_Car	fix_wheel		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Wheel locking state follows the neighboring implementation.
IVP_Controller_Raycast_Car	get_body_speed		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	Forward-axis body-speed projection follows the neighboring implementation over the retail-confirmed core matrix.
IVP_Controller_Raycast_Car	get_wheel_angular_velocity		nearby-source-basis	C:/Users/kakut/Works/Ballance/physics_RT/ivp	The wheel angular-velocity query follows the neighboring implementation.
